iter	Passed	Remaining
3221	106450	91781
3222	106482	91747
3223	106512	91711
3224	106544	91677
3225	106577	91644
3226	106607	91608
3227	106637	91573
3228	106669	91539
3229	106700	91504
3230	106734	91472
3231	106768	91440
3232	106802	91408
3233	106834	91374
3234	106865	91339
3235	106899	91307
3236	106931	91273
3237	106963	91239
3238	106996	91206
3239	107027	91171
3240	107060	91138
3241	107093	91105
3242	107124	91070
3243	107155	91036
3244	107189	91004
3245	107219	90968
3246	107251	90934
3247	107285	90901
3248	107316	90867
3249	107353	90837
3250	107387	90805
3251	107420	90772
3252	107454	90740
3253	107485	90704
3254	107517	90671
3255	107547	90635
3256	107581	90603
3257	107613	90570
3258	107643	90534
3259	107673	90498
3260	107703	90463
3261	107731	90426
3262	107762	90390
3263	107790	90353
3264	107823	90320
3265	107855	90286
3266	107882	90248
3267	107912	90212
3268	107942	90177
3269	107973	90142
3270	108012	90114
3271	108046	90082
3272	108081	90051
3273	108122	90025
3274	108177	90010
3275	108230	89994
3276	108269	89965
3277	108306	89936
3278	108340	89903
3279	108378	89874
3280	108415	89845
3281	108450	89813
3282	108484	89781
3283	108517	89748
3284	108553	89717
3285	108588	89686
3286	108622	89654
3287	108656	89622
3288	108688	89587
3289	108721	89555
3290	108750	89518
3291	108779	89481
3292	108807	89444
3293	108848	89417
3294	108881	89385
3295	108913	89351
3296	108947	89318
3297	108980	89285
3298	109010	89250
3299	109046	89220
3300	109083	89190
3301	109123	89162
3302	109159	89132
3303	109196	89101
3304	109230	89070
3305	109267	89040
3306	109299	89006
3307	109331	88972
3308	109361	88937
3309	109394	88903
3310	109427	88870
3311	109468	88843
3312	109499	88809
3313	109530	88774
3314	109561	88739
3315	109597	88708
3316	109626	88673
3317	109657	88637
3318	109690	88604
3319	109718	88568
3320	109749	88533
3321	109780	88498
3322	109811	88464
3323	109841	88428
3324	109871	88392
3325	109905	88360
3326	109934	88323
3327	109964	88288
3328	109993	88252
3329	110025	88218
3330	110058	88185
3331	110091	88152
3332	110120	88116
3333	110153	88083
3334	110187	88050
3335	110221	88018
3336	110251	87983
3337	110283	87949
3338	110320	87919
3339	110351	87884
3340	110382	87850
3341	110411	87814
3342	110449	87784
3343	110482	87751
3344	110513	87717
3345	110546	87683
3346	110579	87650
3347	110610	87616
3348	110643	87582
3349	110675	87549
3350	110706	87514
3351	110738	87480
3352	110768	87445
3353	110802	87412
3354	110830	87376
3355	110868	87347
3356	110904	87316
3357	110935	87281
3358	110970	87250
3359	110998	87213
3360	111029	87178
3361	111064	87146
3362	111102	87117
3363	111137	87086
3364	111179	87060
3365	111210	87025
3366	111242	86991
3367	111273	86957
3368	111309	86926
3369	111340	86892
3370	111376	86861
3371	111411	86829
3372	111443	86795
3373	111474	86760
3374	111506	86727
3375	111540	86695
3376	111571	86660
3377	111605	86627
3378	111641	86597
3379	111679	86568
3380	111715	86537
3381	111747	86503
3382	111783	86472
3383	111818	86441
3384	111849	86406
3385	111886	86376
3386	111917	86342
3387	111948	86307
3388	111982	86275
3389	112011	86239
3390	112046	86207
3391	112079	86174
3392	112110	86139
3393	112141	86105
3394	112176	86073
3395	112215	86044
3396	112254	86016
3397	112296	85990
3398	112331	85959
3399	112367	85927
3400	112399	85894
3401	112427	85857
3402	112456	85821
3403	112486	85786
3404	112519	85752
3405	112550	85718
3406	112587	85688
3407	112619	85654
3408	112655	85623
3409	112694	85595
3410	112729	85563
3411	112764	85531
3412	112798	85499
3413	112826	85462
3414	112859	85429
3415	112891	85395
3416	112922	85361
3417	112955	85328
3418	112985	85292
3419	113017	85259
3420	113056	85230
3421	113089	85197
3422	113127	85167
3423	113159	85134
3424	113194	85102
3425	113227	85069
3426	113260	85036
3427	113289	85000
3428	113322	84966
3429	113355	84934
3430	113390	84902
3431	113422	84868
3432	113457	84836
3433	113491	84805
3434	113527	84773
3435	113564	84743
3436	113598	84711
3437	113629	84676
3438	113662	84643
3439	113694	84609
3440	113723	84574
3441	113753	84538
3442	113783	84503
3443	113815	84469
3444	113844	84433
3445	113877	84400
3446	113918	84372
3447	113948	84337
3448	113979	84303
3449	114012	84270
3450	114051	84241
3451	114081	84206
3452	114111	84171
3453	114147	84139
3454	114177	84104
3455	114210	84071
3456	114241	84037
3457	114271	84001
3458	114303	83967
3459	114337	83935
3460	114371	83903
3461	114400	83867
3462	114432	83833
3463	114461	83797
3464	114491	83762
3465	114524	83728
3466	114555	83694
3467	114588	83661
3468	114617	83625
3469	114649	83591
3470	114686	83561
3471	114715	83525
3472	114745	83490
3473	114779	83458
3474	114810	83423
3475	114844	83391
3476	114876	83356
3477	114911	83325
3478	114942	83291
3479	114977	83259
3480	115009	83225
3481	115041	83192
3482	115078	83161
3483	115107	83126
3484	115138	83091
3485	115168	83056
3486	115199	83021
3487	115230	82987
3488	115268	82957
3489	115301	82924
3490	115337	82893
3491	115368	82858
3492	115397	82823
3493	115428	82788
3494	115472	82763
3495	115513	82736
3496	115552	82707
3497	115589	82677
3498	115622	82644
3499	115660	82614
3500	115695	82582
3501	115724	82547
3502	115763	82518
3503	115793	82483
3504	115821	82446
3505	115856	82414
3506	115890	82382
3507	115925	82350
3508	115957	82317
3509	115991	82284
3510	116024	82251
3511	116055	82217
3512	116088	82184
3513	116121	82151
3514	116160	82121
3515	116200	82093
3516	116237	82063
3517	116269	82029
3518	116319	82008
3519	116358	81979
3520	116390	81946
3521	116423	81913
3522	116454	81878
3523	116490	81847
3524	116524	81814
3525	116558	81782
3526	116591	81749
3527	116621	81714
3528	116655	81681
3529	116688	81648
3530	116719	81614
3531	116750	81579
3532	116781	81545
3533	116808	81508
3534	116847	81479
3535	116881	81446
3536	116914	81413
3537	116950	81382
3538	116981	81348
3539	117014	81315
3540	117045	81280
3541	117079	81248
3542	117113	81215
3543	117147	81183
3544	117179	81149
3545	117210	81115
3546	117244	81082
3547	117274	81047
3548	117308	81015
3549	117339	80981
3550	117370	80946
3551	117401	80911
3552	117435	80879
3553	117467	80845
3554	117496	80809
3555	117525	80773
3556	117557	80740
3557	117588	80705
3558	117619	80671
3559	117652	80638
3560	117681	80602
3561	117711	80567
3562	117742	80532
3563	117774	80499
3564	117806	80465
3565	117838	80431
3566	117865	80394
3567	117896	80360
3568	117925	80324
3569	117957	80290
3570	117990	80257
3571	118020	80222
3572	118052	80188
3573	118082	80153
3574	118113	80118
3575	118141	80082
3576	118171	80047
3577	118204	80014
3578	118233	79978
3579	118263	79943
3580	118293	79908
3581	118324	79874
3582	118354	79839
3583	118385	79804
3584	118415	79769
3585	118447	79735
3586	118477	79700
3587	118509	79667
3588	118539	79631
3589	118569	79596
3590	118600	79562
3591	118628	79526
3592	118659	79491
3593	118690	79457
3594	118723	79424
3595	118753	79388
3596	118784	79354
3597	118819	79323
3598	118851	79289
3599	118880	79253
3600	118912	79220
3601	118946	79187
3602	118978	79153
3603	119010	79120
3604	119054	79094
3605	119098	79069
3606	119138	79040
3607	119189	79019
3608	119234	78993
3609	119272	78964
3610	119305	78931
3611	119335	78896
3612	119369	78863
3613	119403	78831
3614	119437	78798
3615	119473	78768
3616	119509	78736
3617	119544	78705
3618	119578	78672
3619	119610	78638
3620	119643	78606
3621	119682	78576
3622	119715	78543
3623	119749	78511
3624	119781	78477
3625	119815	78445
3626	119849	78412
3627	119889	78384
3628	119927	78354
3629	119963	78323
3630	119999	78292
3631	120039	78263
3632	120076	78232
3633	120108	78199
3634	120143	78167
3635	120180	78137
3636	120213	78104
3637	120248	78071
3638	120284	78040
3639	120319	78009
3640	120350	77975
3641	120382	77941
3642	120418	77910
3643	120452	77877
3644	120488	77846
3645	120522	77813
3646	120557	77781
3647	120587	77747
3648	120630	77720
3649	120667	77689
3650	120702	77658
3651	120742	77629
3652	120777	77597
3653	120810	77564
3654	120843	77531
3655	120875	77497
3656	120908	77464
3657	120937	77429
3658	120970	77395
3659	121004	77363
3660	121045	77335
3661	121079	77302
3662	121129	77280
3663	121167	77250
3664	121201	77218
3665	121242	77190
3666	121286	77164
3667	121325	77135
3668	121361	77103
3669	121396	77072
3670	121432	77040
3671	121464	77006
3672	121498	76974
3673	121532	76942
3674	121566	76909
3675	121601	76877
3676	121636	76845
3677	121669	76812
3678	121703	76779
3679	121738	76748
3680	121772	76715
3681	121807	76683
3682	121842	76651
3683	121874	76618
3684	121904	76582
3685	121936	76549
