iter	Logloss
1513	0.2663793403
1514	0.2663768969
1515	0.2663745989
1516	0.2663726206
1517	0.2663702315
1518	0.2663681253
1519	0.266365713
1520	0.2663631088
1521	0.266360059
1522	0.2663570576
1523	0.2663544883
1524	0.2663518667
1525	0.2663489777
1526	0.2663465208
1527	0.2663435601
1528	0.2663418337
1529	0.2663398786
1530	0.2663380379
1531	0.2663359259
1532	0.2663336802
1533	0.2663319983
1534	0.2663295724
1535	0.2663272221
1536	0.266324583
1537	0.2663224187
1538	0.26631977
1539	0.2663178905
1540	0.2663159606
1541	0.2663140152
1542	0.2663113762
1543	0.2663091964
1544	0.266307034
1545	0.266305416
1546	0.2663033389
1547	0.2663012986
1548	0.2662990703
1549	0.2662975377
1550	0.2662952474
1551	0.2662931819
1552	0.266291347
1553	0.2662894365
1554	0.2662873012
1555	0.2662854372
1556	0.2662835441
1557	0.2662813818
1558	0.2662792291
1559	0.266276623
1560	0.2662745652
1561	0.2662721412
1562	0.2662697928
1563	0.2662667701
1564	0.2662642861
1565	0.2662618408
1566	0.2662600408
1567	0.2662584364
1568	0.2662555726
1569	0.2662532533
1570	0.266251149
1571	0.26624938
1572	0.2662472098
1573	0.266245092
1574	0.2662424433
1575	0.2662399534
1576	0.2662371884
1577	0.2662351307
1578	0.2662326776
1579	0.2662304591
1580	0.2662282114
1581	0.2662260335
1582	0.266224154
1583	0.2662223889
1584	0.2662204919
1585	0.2662181784
1586	0.2662159172
1587	0.2662137471
1588	0.2662126174
1589	0.2662098524
1590	0.2662064829
1591	0.2662040241
1592	0.266201759
1593	0.2661998756
1594	0.26619769
1595	0.2661952641
1596	0.2661928982
1597	0.2661911253
1598	0.2661895016
1599	0.2661873004
1600	0.2661852775
1601	0.2661829059
1602	0.2661814139
1603	0.2661793116
1604	0.2661775212
1605	0.2661754596
1606	0.2661737216
1607	0.2661709004
1608	0.2661688601
1609	0.2661665678
1610	0.2661640935
1611	0.2661612936
1612	0.2661581062
1613	0.2661561996
1614	0.2661542019
1615	0.2661525123
1616	0.2661502744
1617	0.2661479163
1618	0.2661460562
1619	0.2661436845
1620	0.2661409253
1621	0.2661391582
1622	0.2661374957
1623	0.2661356763
1624	0.2661336747
1625	0.2661323087
1626	0.2661300126
1627	0.2661272535
1628	0.2661245815
1629	0.266122609
1630	0.2661204931
1631	0.2661184334
1632	0.2661167244
1633	0.266114531
1634	0.2661118862
1635	0.2661102159
1636	0.2661074219
1637	0.2661051025
1638	0.2661033083
1639	0.2661013009
1640	0.2660984449
1641	0.2660965441
1642	0.2660940716
1643	0.2660919209
1644	0.26609021
1645	0.2660885649
1646	0.2660858116
1647	0.2660849009
1648	0.2660821456
1649	0.2660798204
1650	0.2660767454
1651	0.2660750151
1652	0.2660736743
1653	0.2660723218
1654	0.2660701401
1655	0.2660683264
1656	0.2660655304
1657	0.2660640113
1658	0.2660614033
1659	0.2660596091
1660	0.2660575746
1661	0.2660556331
1662	0.2660527615
1663	0.2660511513
1664	0.2660480046
1665	0.2660459062
1666	0.2660432633
1667	0.266040663
1668	0.2660387195
1669	0.2660366463
1670	0.2660343308
1671	0.2660324223
1672	0.2660298859
1673	0.2660274406
1674	0.2660258247
1675	0.266023734
1676	0.2660205834
1677	0.266018731
1678	0.2660166132
1679	0.2660146659
1680	0.2660119939
1681	0.2660095544
1682	0.266006336
1683	0.2660033288
1684	0.2660015908
1685	0.2659992211
1686	0.2659974792
1687	0.2659943615
1688	0.2659926738
1689	0.2659897073
1690	0.2659869579
1691	0.2659839817
1692	0.2659819103
1693	0.2659787888
1694	0.2659767117
1695	0.2659751519
1696	0.2659730205
1697	0.265970335
1698	0.2659684981
1699	0.2659655587
1700	0.2659633247
1701	0.2659611506
1702	0.2659587209
1703	0.2659560489
1704	0.2659533769
1705	0.2659514315
1706	0.2659490269
1707	0.2659474226
1708	0.2659452641
1709	0.2659429835
1710	0.26594129
1711	0.2659390152
1712	0.2659365932
1713	0.2659338631
1714	0.2659313577
1715	0.2659290171
1716	0.265925417
1717	0.2659239734
1718	0.2659226656
1719	0.2659208732
1720	0.265918364
1721	0.2659167771
1722	0.2659155002
1723	0.2659129426
1724	0.2659116327
1725	0.2659097106
1726	0.2659079532
1727	0.265903642
1728	0.2659008983
1729	0.2658970347
1730	0.26589544
1731	0.2658935876
1732	0.2658916558
1733	0.2658895787
1734	0.2658879123
1735	0.2658858933
1736	0.2658830935
1737	0.2658817332
1738	0.2658792395
1739	0.2658766044
1740	0.2658747888
1741	0.2658719773
1742	0.2658698207
1743	0.2658670635
1744	0.2658643469
1745	0.2658627155
1746	0.2658593789
1747	0.2658565654
1748	0.2658536454
1749	0.2658507719
1750	0.2658479643
1751	0.2658461682
1752	0.265844279
1753	0.2658421437
1754	0.2658402177
1755	0.265838065
1756	0.2658361022
1757	0.2658335949
1758	0.2658313841
1759	0.2658295453
1760	0.2658268636
1761	0.2658240676
1762	0.2658223373
1763	0.2658202466
1764	0.2658186384
1765	0.2658166136
1766	0.2658142303
1767	0.2658126008
1768	0.2658119536
1769	0.2658101749
1770	0.2658082682
1771	0.265805945
1772	0.2658032924
1773	0.2658015679
1774	0.2657982623
1775	0.2657966483
1776	0.265794515
1777	0.2657918701
1778	0.2657893764
1779	0.2657868304
1780	0.2657842998
1781	0.2657829047
1782	0.2657812171
1783	0.2657787098
1784	0.265777026
1785	0.2657755321
1786	0.2657735712
1787	0.265772211
1788	0.2657708004
1789	0.265769041
1790	0.2657670046
1791	0.2657660668
1792	0.2657641466
1793	0.2657625868
1794	0.265760004
1795	0.2657580237
1796	0.2657550262
1797	0.2657526022
1798	0.2657504088
1799	0.2657487502
1800	0.2657466634
1801	0.2657437473
1802	0.2657411664
1803	0.2657391164
1804	0.2657369927
1805	0.2657354853
1806	0.2657339972
1807	0.2657315073
1808	0.265727076
1809	0.2657254057
1810	0.2657229818
1811	0.2657205132
1812	0.2657188043
1813	0.2657174227
1814	0.2657154173
1815	0.2657130534
1816	0.2657112436
1817	0.2657101295
1818	0.2657080543
1819	0.2657054288
1820	0.2657030533
1821	0.2657008212
1822	0.2656984011
1823	0.2656968006
1824	0.2656953435
1825	0.2656936597
1826	0.2656922685
1827	0.265689798
1828	0.2656875698
1829	0.265684797
1830	0.2656823285
1831	0.2656798231
1832	0.2656774534
1833	0.265675074
1834	0.2656722121
1835	0.2656699122
1836	0.2656682613
1837	0.2656667539
1838	0.2656649829
1839	0.2656634541
1840	0.2656611154
1841	0.2656592824
1842	0.2656569301
1843	0.2656546708
1844	0.2656529619
1845	0.2656512916
1846	0.2656492842
1847	0.2656474067
1848	0.2656452404
1849	0.2656432854
1850	0.2656408149
1851	0.2656392473
1852	0.2656351454
1853	0.2656330411
1854	0.2656312256
1855	0.265629195
1856	0.2656277708
1857	0.2656251724
1858	0.2656231689
1859	0.2656205551
1860	0.2656188945
1861	0.2656175285
1862	0.2656155347
1863	0.2656136901
1864	0.2656120392
1865	0.265610493
1866	0.2656089487
1867	0.2656065616
1868	0.2656044612
1869	0.265601702
1870	0.2655986464
1871	0.2655962863
1872	0.265593407
1873	0.2655892547
1874	0.2655868966
1875	0.2655848718
1876	0.265583436
1877	0.2655816147
1878	0.2655796073
1879	0.2655780533
1880	0.2655766543
1881	0.2655747477
1882	0.265573186
1883	0.2655711031
1884	0.2655693921
1885	0.2655676967
1886	0.2655654045
1887	0.265563184
1888	0.265561258
1889	0.2655593882
1890	0.2655576521
1891	0.2655553056
1892	0.2655539028
1893	0.2655522945
1894	0.2655504305
1895	0.2655482255
1896	0.2655454877
1897	0.2655436198
1898	0.2655413663
1899	0.2655391226
1900	0.265536561
1901	0.2655347125
1902	0.2655324164
1903	0.2655307191
1904	0.2655294887
1905	0.2655259603
1906	0.2655235828
1907	0.2655212712
1908	0.2655192968
1909	0.2655177893
1910	0.2655156483
1911	0.2655142183
1912	0.2655119164
1913	0.2655099633
1914	0.265508014
1915	0.2655065395
1916	0.2655049564
1917	0.2655039896
1918	0.2655020713
1919	0.2654999729
1920	0.2654974423
1921	0.2654956558
1922	0.265493259
1923	0.2654912904
1924	0.2654897577
1925	0.2654884479
1926	0.2654861654
1927	0.2654837879
1928	0.2654819336
1929	0.2654804281
1930	0.2654783567
1931	0.2654763184
1932	0.2654745861
1933	0.2654731523
1934	0.2654718173
1935	0.2654697924
1936	0.265468874
1937	0.2654665837
1938	0.2654652371
1939	0.2654636017
1940	0.2654634196
1941	0.2654615285
1942	0.2654594552
1943	0.2654593041
1944	0.2654570177
1945	0.2654559946
1946	0.2654545298
1947	0.265452751
1948	0.2654525728
1949	0.2654511854
1950	0.2654499609
1951	0.2654480833
1952	0.2654463414
1953	0.2654444541
1954	0.2654442817
1955	0.2654425708
1956	0.2654409044
1957	0.2654394841
1958	0.2654393194
1959	0.2654375853
1960	0.2654360623
1961	0.2654334736
1962	0.2654333128
1963	0.26543191
1964	0.2654317511
1965	0.2654309101
1966	0.2654297553
1967	0.2654281277
1968	0.2654258762
1969	0.2654240471
1970	0.2654212181
1971	0.2654191507
1972	0.2654174456
1973	0.2654152464
1974	0.2654133475
1975	0.2654131654
1976	0.2654116753
1977	0.265409513
1978	0.2654075346
1979	0.2654074048
1980	0.2654053432
1981	0.2654030917
1982	0.265401218
1983	0.2653985596
1984	0.2653947657
1985	0.2653924967
1986	0.2653905204
1987	0.2653888327
1988	0.2653865172
1989	0.2653837988
1990	0.2653822835
1991	0.2653801308
1992	0.2653778502
1993	0.2653777088
1994	0.2653757925
1995	0.2653736592
1996	0.2653715181
1997	0.2653703168
1998	0.2653685748
1999	0.2653667554
2000	0.2653647054
2001	0.2653632522
2002	0.2653614095
2003	0.2653598052
2004	0.2653580768
2005	0.2653559222
2006	0.2653543779
2007	0.2653520198
2008	0.2653507564
2009	0.2653483267
2010	0.2653468909
2011	0.2653442247
2012	0.2653420856
2013	0.2653402584
2014	0.2653380049
2015	0.2653361177
2016	0.2653339786
2017	0.2653319944
2018	0.2653298185
2019	0.265327193
2020	0.2653253658
2021	0.265323186
2022	0.2653212794
2023	0.2653191732
2024	0.2653168461
2025	0.2653147631
2026	0.26531306
2027	0.2653095839
2028	0.2653085356
2029	0.2653064527
2030	0.2653047049
2031	0.2653029553
2032	0.2653007696
2033	0.2652988049
2034	0.2652967452
2035	0.265296594
2036	0.26529436
2037	0.2652928912
2038	0.2652927285
2039	0.2652890625
2040	0.2652868614
2041	0.2652845343
2042	0.2652822052
2043	0.2652799731
2044	0.2652798297
2045	0.2652775801
2046	0.2652752589
2047	0.2652730945
2048	0.2652712305
2049	0.265269012
2050	0.2652665628
2051	0.2652641292
2052	0.2652619319
2053	0.2652595874
2054	0.2652577234
2055	0.2652549564
2056	0.2652532242
2057	0.265251211
2058	0.2652491629
2059	0.2652466731
2060	0.2652465084
2061	0.2652451172
2062	0.2652435109
2063	0.2652420926
2064	0.265239874
2065	0.2652375934
2066	0.265236022
2067	0.2652336232
2068	0.2652298778
2069	0.2652297325
2070	0.2652269365
2071	0.2652245183
2072	0.2652225536
2073	0.2652200405
2074	0.265218376
2075	0.2652149503
2076	0.2652128344
2077	0.2652106352
2078	0.2652092014
2079	0.2652090716
2080	0.2652068627
2081	0.2652046809
2082	0.2652040473
2083	0.2652024972
2084	0.2652022899
2085	0.265200701
2086	0.2651991509
2087	0.2651966223
2088	0.2651950083
2089	0.2651930726
2090	0.2651910071
2091	0.2651891237
2092	0.2651875814
2093	0.2651859073
2094	0.2651839115
2095	0.2651817782
2096	0.2651794918
2097	0.2651773643
2098	0.2651758355
2099	0.2651736634
2100	0.2651721269
2101	0.2651704547
2102	0.265169143
2103	0.2651671569
2104	0.2651647407
2105	0.265162214
2106	0.2651589162
2107	0.2651572479
2108	0.2651555854
2109	0.2651532234
2110	0.2651504972
2111	0.2651487107
2112	0.265147116
2113	0.2651454226
2114	0.2651432253
2115	0.2651413051
2116	0.2651397182
2117	0.26513786
2118	0.2651358216
2119	0.2651335449
2120	0.2651312857
2121	0.2651293655
2122	0.2651279122
2123	0.2651250872
2124	0.2651232658
2125	0.2651216964
2126	0.2651199312
2127	0.2651175692
2128	0.2651154572
2129	0.265113351
2130	0.2651132483
2131	0.2651112274
2132	0.265108693
2133	0.2651070905
2134	0.2651057381
2135	0.2651035699
2136	0.2651015489
2137	0.2651000841
2138	0.2650979779
2139	0.2650973249
2140	0.2650956217
2141	0.2650937539
2142	0.2650936124
2143	0.2650915682
2144	0.2650904115
2145	0.2650888187
2146	0.2650865789
2147	0.2650844029
2148	0.2650821165
2149	0.265080392
2150	0.2650786811
2151	0.2650769159
2152	0.2650750791
2153	0.265073715
2154	0.2650722114
2155	0.2650720951
2156	0.2650708124
2157	0.2650686597
2158	0.2650685493
2159	0.2650662512
2160	0.2650638796
2161	0.2650618373
2162	0.265059084
2163	0.265056877
2164	0.2650548134
2165	0.2650546953
2166	0.2650527828
2167	0.2650507851
2168	0.2650506495
2169	0.2650488398
2170	0.2650468983
2171	0.265045199
2172	0.2650431354
2173	0.2650421491
2174	0.2650399984
2175	0.2650373264
2176	0.2650353539
2177	0.2650335151
2178	0.265031562
2179	0.265029293
2180	0.2650276557
2181	0.2650258479
2182	0.2650247008
2183	0.2650228756
2184	0.2650211608
2185	0.2650196494
2186	0.2650177215
2187	0.2650151929
2188	0.2650130693
2189	0.2650113002
2190	0.2650096029
2191	0.265006958
2192	0.2650044275
2193	0.2650025402
2194	0.2650001356
2195	0.2649979887
2196	0.2649960066
2197	0.2649936543
2198	0.2649906258
2199	0.2649881766
2200	0.2649867118
2201	0.2649850338
2202	0.2649840224
2203	0.2649817321
2204	0.264979279
2205	0.2649771651
2206	0.2649751422
2207	0.2649735534
2208	0.2649715189
2209	0.2649701877
2210	0.2649688895
2211	0.2649667581
2212	0.2649651034
2213	0.264963499
2214	0.2649616292
2215	0.2649601954
2216	0.264958624
2217	0.2649564907
2218	0.2649550045
2219	0.2649534331
2220	0.2649514974
2221	0.2649493214
2222	0.2649486588
2223	0.2649469885
2224	0.2649460391
2225	0.2649433129
2226	0.2649415167
2227	0.264940015
2228	0.2649376473
2229	0.2649356147
2230	0.2649355042
2231	0.264933088
2232	0.2649309857
2233	0.2649293852
2234	0.2649274263
2235	0.2649249694
2236	0.264923613
2237	0.2649219312
2238	0.264920261
2239	0.2649196816
2240	0.2649175909
2241	0.2649163528
2242	0.2649146399
2243	0.2649144539
2244	0.2649126325
2245	0.2649112471
2246	0.2649091041
2247	0.264906591
2248	0.2649045333
2249	0.2649024387
2250	0.2649005824
2251	0.2648985441
2252	0.2648963914
2253	0.2648939248
2254	0.2648921383
2255	0.2648903847
2256	0.2648897763
2257	0.2648895651
2258	0.2648867362
2259	0.2648846784
2260	0.2648822254
2261	0.2648804157
2262	0.2648789469
2263	0.264876802
2264	0.2648749903
2265	0.264874814
2266	0.2648733123
2267	0.2648718417
2268	0.2648701133
2269	0.2648684334
2270	0.2648661063
2271	0.2648636068
2272	0.2648612487
2273	0.2648598536
2274	0.2648570382
2275	0.2648552711
2276	0.2648538411
2277	0.2648517795
2278	0.2648497508
2279	0.2648482937
2280	0.264846267
2281	0.264844403
2282	0.2648425448
2283	0.2648403282
2284	0.2648383634
2285	0.2648355151
2286	0.2648338933
2287	0.2648314965
2288	0.2648296732
2289	0.2648281812
2290	0.2648253988
2291	0.2648235929
2292	0.2648216572
2293	0.2648200839
2294	0.264817904
2295	0.264816042
2296	0.2648145946
2297	0.2648129108
2298	0.2648103667
2299	0.2648088418
2300	0.2648066561
2301	0.2648046022
2302	0.2648022752
2303	0.2648006786
2304	0.2647983786
2305	0.2647972742
2306	0.264796439
2307	0.2647943367
2308	0.2647928506
2309	0.2647903723
2310	0.2647901146
2311	0.2647881189
2312	0.2647860359
2313	0.2647845013
2314	0.2647817557
2315	0.2647815077
2316	0.2647793143
2317	0.2647771054
2318	0.2647754836
2319	0.2647739393
2320	0.2647721141
2321	0.2647711705
2322	0.26476901
2323	0.2647667159
2324	0.2647647724
2325	0.2647623911
2326	0.2647603895
2327	0.2647591049
2328	0.264757268
2329	0.2647553692
2330	0.2647547937
2331	0.2647526875
2332	0.2647508216
2333	0.2647489149
2334	0.2647474094
2335	0.2647458031
2336	0.264743879
2337	0.2647427494
2338	0.2647413349
2339	0.2647392656
2340	0.2647389672
2341	0.2647372059
2342	0.2647353031
2343	0.2647334023
2344	0.2647317456
2345	0.2647286571
2346	0.2647268183
2347	0.2647249504
2348	0.2647227803
2349	0.2647213329
2350	0.2647194107
2351	0.2647185039
2352	0.2647166419
2353	0.2647150317
2354	0.2647128402
2355	0.2647108484
2356	0.2647090134
2357	0.2647070138
2358	0.2647057408
2359	0.2647041287
2360	0.2647032161
2361	0.264701602
2362	0.2646996993
2363	0.2646982771
2364	0.2646970932
2365	0.2646955508
2366	0.2646941654
2367	0.2646932761
2368	0.2646913501
2369	0.2646904568
2370	0.2646885231
2371	0.2646867036
2372	0.2646850431
2373	0.2646849385
2374	0.2646833244
2375	0.2646823517
2376	0.2646822452
2377	0.2646804315
2378	0.2646774709
2379	0.2646748241
2380	0.2646731441
2381	0.2646717239
2382	0.2646712278
2383	0.2646687574
2384	0.2646662171
2385	0.2646645488
2386	0.2646624872
2387	0.2646603733
2388	0.2646585965
2389	0.2646562655
2390	0.2646560155
2391	0.264653921
2392	0.2646518322
2393	0.2646491099
2394	0.2646467246
2395	0.2646445216
2396	0.2646422875
2397	0.2646402045
2398	0.2646387804
2399	0.2646370075
2400	0.2646343878
2401	0.2646326401
2402	0.2646304021
2403	0.2646285265
2404	0.2646270616
2405	0.2646246008
2406	0.2646227756
2407	0.2646209891
2408	0.2646186039
2409	0.2646168697
2410	0.2646167709
2411	0.2646146802
2412	0.2646124578
2413	0.2646107468
2414	0.2646095494
2415	0.2646073482
2416	0.2646055811
2417	0.2646036222
2418	0.2646022465
2419	0.2646008611
2420	0.2645991133
2421	0.26459816
2422	0.2645965576
2423	0.2645948796
2424	0.2645929943
2425	0.2645912679
2426	0.2645887316
2427	0.2645878809
2428	0.2645855035
2429	0.2645849338
2430	0.2645833837
2431	0.2645811206
2432	0.2645809946
2433	0.2645801711
2434	0.2645787877
2435	0.2645775263
2436	0.264575765
2437	0.2645731802
2438	0.264570764
2439	0.2645688341
2440	0.2645666388
2441	0.2645641819
2442	0.26456281
2443	0.264560824
2444	0.2645590413
2445	0.2645571754
2446	0.2645554761
2447	0.2645537865
2448	0.2645523701
2449	0.2645493552
2450	0.2645472257
2451	0.2645455574
2452	0.2645441003
2453	0.2645419941
2454	0.2645398627
2455	0.2645388862
2456	0.2645367935
2457	0.2645341177
2458	0.2645321878
2459	0.2645295449
2460	0.2645279173
2461	0.2645262238
2462	0.2645243482
2463	0.2645228058
2464	0.2645207345
2465	0.2645192561
2466	0.2645174716
2467	0.2645154681
2468	0.2645139044
2469	0.2645111103
2470	0.2645088549
2471	0.2645073978
2472	0.2645065375
2473	0.2645053013
2474	0.2645034335
2475	0.2645019105
2476	0.264499595
2477	0.2644969967
2478	0.2644953342
2479	0.2644938887
2480	0.264493724
2481	0.2644923425
2482	0.2644911412
2483	0.2644889129
2484	0.2644875546
2485	0.2644862429
2486	0.2644840534
2487	0.2644824451
2488	0.2644811663
2489	0.2644795309
2490	0.2644779867
2491	0.264475491
2492	0.2644724334
2493	0.2644708291
2494	0.2644676688
2495	0.2644653824
2496	0.2644631231
2497	0.264461108
2498	0.2644593235
2499	0.2644570526
2500	0.2644552273
2501	0.2644536094
2502	0.2644526522
2503	0.2644514877
2504	0.2644500267
2505	0.2644482112
2506	0.2644461496
2507	0.2644440182
2508	0.2644433245
2509	0.2644414063
2510	0.2644399802
2511	0.26443868
2512	0.2644378856
2513	0.2644364595
2514	0.264434299
2515	0.2644328342
2516	0.264429982
2517	0.264429081
2518	0.2644269225
2519	0.2644252949
2520	0.2644231403
2521	0.2644217413
2522	0.2644190034
2523	0.2644162462
2524	0.2644153239
2525	0.264413396
2526	0.2644114099
2527	0.2644098424
2528	0.2644083484
2529	0.2644064806
2530	0.2644048258
2531	0.2644021442
2532	0.2643999295
2533	0.2643975307
2534	0.2643956725
2535	0.2643944847
2536	0.2643926595
2537	0.2643921751
2538	0.2643910164
2539	0.2643893772
2540	0.264387455
2541	0.2643857267
2542	0.2643831438
2543	0.2643806424
2544	0.2643789934
2545	0.2643772728
2546	0.2643753003
2547	0.264374814
2548	0.2643727
2549	0.2643713011
2550	0.2643703788
2551	0.2643682377
2552	0.2643663311
2553	0.2643647577
2554	0.264362543
2555	0.2643601578
2556	0.2643589468
2557	0.2643570479
2558	0.2643555792
2559	0.2643545038
2560	0.2643529944
2561	0.2643515121
2562	0.2643494214
2563	0.2643489138
2564	0.2643472358
2565	0.2643453156
2566	0.264343471
2567	0.2643411943
2568	0.2643397139
2569	0.264338408
2570	0.2643362359
2571	0.2643345889
2572	0.2643331376
2573	0.2643312136
2574	0.2643306904
2575	0.2643293593
2576	0.264326819
2577	0.264325484
2578	0.2643231937
2579	0.2643216843
2580	0.264319675
2581	0.264316943
2582	0.2643152631
2583	0.2643124554
2584	0.2643113045
2585	0.2643092584
2586	0.2643074525
2587	0.2643059043
2588	0.264303585
2589	0.2643013528
2590	0.2642999171
2591	0.2642974311
2592	0.2642963034
2593	0.264294389
2594	0.2642915058
2595	0.2642895857
2596	0.2642877159
2597	0.2642850632
2598	0.2642836604
2599	0.2642820406
2600	0.2642808218
2601	0.264278888
2602	0.2642772101
2603	0.2642754778
2604	0.2642732961
2605	0.2642717905
2606	0.2642696204
2607	0.2642683958
2608	0.264266836
2609	0.2642652937
2610	0.2642630208
2611	0.2642614765
2612	0.2642597617
2613	0.2642570995
2614	0.2642558865
2615	0.2642553614
2616	0.2642534974
2617	0.2642512808
2618	0.2642493722
2619	0.2642477078
2620	0.2642452044
2621	0.2642431738
2622	0.2642413679
2623	0.2642396395
2624	0.2642381863
2625	0.2642367641
2626	0.2642345978
2627	0.264232108
2628	0.2642304048
2629	0.2642286396
2630	0.264227169
2631	0.2642249698
2632	0.2642231639
2633	0.2642206334
2634	0.264219494
2635	0.2642178606
2636	0.2642162098
2637	0.2642144291
2638	0.2642131425
2639	0.2642122783
2640	0.2642107496
2641	0.2642095521
2642	0.2642083856
2643	0.2642061361
2644	0.2642047584
2645	0.2642024236
2646	0.2642007514
2647	0.2641989242
2648	0.264196851
2649	0.2641947332
2650	0.2641922259
2651	0.2641907378
2652	0.2641890191
2653	0.2641873062
2654	0.2641854248
2655	0.2641836984
2656	0.2641827877
2657	0.2641820262
2658	0.2641805536
2659	0.2641795402
2660	0.2641781141
2661	0.2641766609
2662	0.2641735394
2663	0.264173243
2664	0.2641715224
2665	0.2641692146
2666	0.2641682497
2667	0.2641664264
2668	0.2641639114
2669	0.264162495
2670	0.2641616715
2671	0.2641600206
2672	0.2641593541
2673	0.2641581392
2674	0.264156188
2675	0.2641542601
2676	0.2641523244
2677	0.2641498888
2678	0.2641481488
2679	0.2641466781
2680	0.2641453606
2681	0.2641427157
2682	0.2641409098
2683	0.2641384859
2684	0.2641368776
2685	0.2641352248
2686	0.2641342153
2687	0.2641315337
2688	0.2641293945
2689	0.2641279297
2690	0.2641261723
2691	0.2641241281
2692	0.2641223125
2693	0.2641200959
2694	0.2641178715
2695	0.2641164241
2696	0.264114345
2697	0.2641124946
2698	0.2641104911
2699	0.2641088518
2700	0.264107883
2701	0.264106176
2702	0.2641045988
2703	0.2641026611
2704	0.2641012273
2705	0.2640998651
2706	0.264096982
2707	0.26409549
2708	0.2640939728
2709	0.2640923995
2710	0.2640900414
2711	0.264088468
2712	0.2640864762
2713	0.2640852303
2714	0.264083562
2715	0.2640814616
2716	0.2640794058
2717	0.2640777704
2718	0.2640759394
2719	0.2640743602
2720	0.26407275
2721	0.264070671
2722	0.2640691926
2723	0.2640676289
2724	0.2640666388
2725	0.2640649724
2726	0.2640631937
2727	0.2640607561
2728	0.2640597893
2729	0.264058181
2730	0.2640563015
2731	0.2640544472
2732	0.264052434
2733	0.2640508355
2734	0.2640487293
2735	0.2640463228
2736	0.2640447862
2737	0.2640436779
2738	0.2640432381
2739	0.2640412811
2740	0.2640397814
2741	0.2640372101
2742	0.2640354275
2743	0.2640338697
2744	0.2640312364
2745	0.2640291341
2746	0.2640277235
2747	0.2640262354
2748	0.2640235538
2749	0.2640214204
2750	0.2640191205
2751	0.2640175277
2752	0.2640154351
2753	0.2640140226
2754	0.2640114959
2755	0.264010498
2756	0.2640085817
2757	0.2640061384
2758	0.2640035904
2759	0.2640022166
2760	0.2640013525
2761	0.2640003294
2762	0.2639990021
2763	0.2639965917
2764	0.2639941348
2765	0.263992608
2766	0.2639903855
2767	0.2639891609
2768	0.2639869889
2769	0.2639849582
2770	0.2639825188
2771	0.2639804765
2772	0.2639790814
2773	0.263977167
2774	0.2639757661
2775	0.2639745474
2776	0.2639729895
2777	0.2639714704
2778	0.2639703679
2779	0.2639691666
2780	0.2639662718
2781	0.2639645105
2782	0.2639632723
2783	0.2639629003
2784	0.2639607806
2785	0.2639594436
2786	0.2639575777
2787	0.2639552583
2788	0.2639539931
2789	0.2639521949
2790	0.2639510556
2791	0.2639492808
2792	0.2639482151
2793	0.263946539
2794	0.2639445936
2795	0.2639432121
2796	0.2639410614
2797	0.2639395326
2798	0.2639369982
2799	0.2639359518
2800	0.2639340103
2801	0.2639317666
2802	0.2639304761
2803	0.2639295461
2804	0.2639276336
2805	0.263925727
2806	0.263923396
2807	0.2639213441
2808	0.2639201757
2809	0.2639181606
2810	0.2639166841
2811	0.2639147969
2812	0.2639134948
2813	0.2639119195
2814	0.2639104701
2815	0.2639089317
2816	0.2639076393
2817	0.2639052017
2818	0.2639030665
2819	0.2639006696
2820	0.263899666
2821	0.2638982089
2822	0.2638962092
2823	0.2638948258
2824	0.2638936709
2825	0.2638923456
2826	0.2638906444
2827	0.2638889335
2828	0.263887455
2829	0.2638859573
2830	0.2638831555
2831	0.2638817468
2832	0.2638797724
2833	0.263879102
2834	0.2638777786
2835	0.2638769163
2836	0.2638747752
2837	0.2638732213
2838	0.263871489
2839	0.2638693499
2840	0.2638675925
2841	0.2638663795
2842	0.2638631146
2843	0.2638609794
2844	0.2638590262
2845	0.26385717
2846	0.2638554726
2847	0.2638535001
2848	0.2638523918
2849	0.2638508688
2850	0.263848939
2851	0.263848284
2852	0.2638464065
2853	0.263843874
2854	0.2638432578
2855	0.263842074
2856	0.2638403785
2857	0.2638378926
2858	0.2638362146
2859	0.2638350694
2860	0.2638337131
2861	0.2638319344
2862	0.2638306168
2863	0.2638284563
2864	0.2638264238
2865	0.2638232848
2866	0.2638209965
2867	0.2638185686
2868	0.2638170379
2869	0.2638153619
2870	0.2638139125
2871	0.263812066
2872	0.263809923
2873	0.2638081132
2874	0.2638057532
2875	0.263804238
2876	0.2638026278
2877	0.2638005584
2878	0.2637986925
2879	0.2637973284
2880	0.2637950459
2881	0.2637939628
2882	0.2637927091
2883	0.2637912946
2884	0.2637897775
2885	0.2637877178
2886	0.2637865339
2887	0.2637859952
2888	0.2637845595
2889	0.263782585
2890	0.2637807714
2891	0.2637794403
2892	0.2637774523
2893	0.263774912
2894	0.2637744664
2895	0.2637728582
2896	0.2637707926
2897	0.2637693704
2898	0.2637673766
2899	0.2637654235
2900	0.2637639548
2901	0.2637625306
2902	0.2637605174
2903	0.2637588201
2904	0.2637576594
2905	0.2637556017
2906	0.2637537997
2907	0.263752269
2908	0.2637508991
2909	0.2637490389
2910	0.2637474888
2911	0.2637462294
2912	0.2637443169
2913	0.2637424975
2914	0.2637413737
2915	0.2637391377
2916	0.2637369443
2917	0.2637354446
2918	0.2637340282
2919	0.2637334101
2920	0.2637321816
2921	0.2637306509
2922	0.2637285776
2923	0.2637264559
2924	0.2637251887
2925	0.2637236968
2926	0.2637219238
2927	0.2637203389
